Job Role ID,Job Role Title,Job Role Description,Job Role Identifier,Job Role Skills and Experience,Job Role Created Date,Job Role Modified Date,CLIENT_NAME,CLIENT_REGION
92,Works Co-ordinator,"Works Co-ordinator will be responsible for effective, timely and cost-effective management and delivery of Council’s works program throughout the Shire through ongoing coordination of road and other crews to ensure that construction and maintenance work is performed to the high standard required by Council and our clients. 

In conjunction with Team Leaders, the Works co-ordinator role will coordinate staff and other resources to provide optimum delivery of services, while fostering and supporting a positive culture of teamwork, safety and continuous improvement.",Works Co-ordinator-Stream A-Level 5-6,"•	Relevant qualifications and/or minimum 5 years’ experience in civil road construction, maintenance or related field  
•	Demonstrated experience in a supervisory role with strong leadership and team building skills and the ability to motivate and influence staff to achieve positive outcomes.  • Proven written and verbal communication, literacy, numeracy and computer skills  
•	Proven ability to work under minimal supervision to manage and meet timeframes and deadlines. 
•	 Sound experience and ability in the application of road construction and maintenance practices.  
•	Ability to review processes and develop systems, procedures and standards. 
•	demonstrated commitment to and understanding of Workplace Health and Safety as well as safe work practices. 
•	General experience in local government operations.",2025-04-10 01:57:47+00:00,2026-07-02 00:17:15+00:00,mornington,SYD
37,"Officer, Administration - Mount Isa","About the PositionThis position is responsible for providing administrative support and high-quality customer service to both internal and external customers.The Corporate Services Department delivers essential corporate, financial and administrative necessary for Centacare NQ to function effectively and promote the overall organisational focus on excellence in the delivery of social services to the local region. The Corporate Services Department is responsible for major corporate functions including financial, WHS, human resources services, and overseeing key governance functions such as risk, audit, privacy and ethical standards.Key Responsibilities Include Provide administrative support requiring judgement, initiative, confidentially and sensitivity in the performance of work.Provide front office functions including but not limited to, being the initial point of contact for clients and stakeholders, extracting information to record required data into software applications, diary management, monitoring, and rescheduling bookings (room / vehicles / equipment) for service team clients, by following best practice process.Maintain, organise, and update relevant data using various software applications as required.Provide excellent communication and customer service (verbal/written) when engaging with a wide range of stakeholders.Communicate and provide information and referral by appropriate methods, internally and externally, to enable organisational best practice.Interpret instructions and implement actions according to policies & procedures.General office administration skills including the ability to work within schedules, coordinate and organise tasks and priorities as required for Centacare NQ.Arrange and participate in meetings, conferences, team, and organisation wide activities.Adhere to stated policies and procedures relating to health and safety, quality management and proper use and care of equipment and materials for which the role has responsibility.Other duties as requested by Line Manager. To ensure job flexibility the role may be required to perform any other duties as nominated by Centacare North Queensland consistent with the classification descriptors detailed in the Social, Community, Home Care and Disability Services Industry Award 2010. ","O, A - MI","Qualifications & ExperienceThis Position RequiresRelevant qualifications / experience in Administration practices.Proven customer service and administration experience.Ability to work as part of a team and a positive attitude toward challenges.Good Computer Skills in MS Office, and the ability to learn software applications.Ability to accomplish deadlines whilst working at times with multiple and conflicting priorities.Ability to follow procedures with clear actionable steps to support best practice policies and instructions.Good abilities in computer software packages including basic levels of Microsoft office suite (Excel, Word, PowerPoint) and email.Demonstrates flexibility and teamwork to assist with actions for rectifying problems and obstacles within your department.Experience in general administration and reception duties.Good interpersonal skills including developing and maintaining strong professional working relationships with all areas of the business.Demonstrated teamwork skills and attention to detail.Highly motivated and able to work within the values and ethos of Catholic Social Teaching.Possession of a current Positive Notice for Child related Employment (Blue Card) and a Yellow Card Exemption.DesirableRelevant experience in Community Services and or within a Not-For-Profit or Faith Based sectors",2024-08-16 05:36:36+00:00,2024-08-16 05:36:36+00:00,centacarenq,SYD
41,Customer Support Manager,"Accomplishes information technology staff results by communicating job expectations; planning, monitoring, and appraising job results; coaching, counselings, and disciplining employees; initiating, coordinating, and enforcing systems, policies, and procedures.
Maintains staff by recruiting, selecting, orienting, and training employees; maintaining a safe and secure work environment; developing personal growth opportunities.
​Maintains organisations effectiveness and efficiency by defining, delivering, and supporting strategic plans for implementing information technologies.",CUSM,"Strong analytical thinking skills - a love of solving complex problems and identifying patterns
	The ability to grow and inspire a team
	Excellent customer relationship and communication skills
	The ability to manage many high-priority tasks at the same time
	Lots of energy, a strong entrepreneurial spirit, and excitement about being part of something big
	A bachelors degree in a technical area - Engineering or Computer Science",2024-10-07 04:29:31+00:00,2026-04-21 04:45:52+00:00,csmgold2,SYD
9,Chief Executive Officer,"As the Chief Executive Officer (CEO) of Lutheran Care, you will report directly to the Lutheran Care Board and be responsible for providing strategic leadership in accordance with the organizations Christian ethos, particularly during times of societal change. You will be expected to utilize contemporary approaches in managing people, resources, and finances to deliver astute, sustainable, and innovative business solutions. Your primary objective will be to ensure that Lutheran Care has a recognized reputation for delivering high-quality services to people experiencing disadvantage or marginalization.

In addition, you will be responsible for developing and maintaining effective and influential relationships with a range of stakeholders, including government and community sector agencies, funders, and the Lutheran Church and its congregations in the provision of Lutheran Care services. Your role will be critical in ensuring that Lutheran Care remains relevant and impactful in the communities it serves, and that it maintains a strong reputation for excellence and integrity in all of its activities. As the CEO, you will be expected to lead with vision, integrity, and a deep commitment to the organizations mission and values.",LCAA-CEO,,2025-05-28 01:15:04+00:00,2026-03-17 22:58:20+00:00,lccare,SYD
55,Seminarian,"A Seminarian is someone who is studying to become a Roman Catholic Priest. Their role includes: 
•	Academic study
Seminarians study Catholic theology, scripture, and pastoral ministry. They also receive a liberal arts college degree with a focus on philosophy and theology. 
•	Spiritual formation
Seminarians develop their prayer lives, participate in liturgical celebrations, and receive regular spiritual direction. 
•	Pastoral experience
Seminarians work with experienced priests and mentors to gain hands-on experience in pastoral ministry. This includes parish visits, hospital chaplaincy, youth ministry, and community outreach. 
•	Community life
Seminarians live in a shared community residence on the seminary grounds, where they enjoy meals together and engage in shared activities. 
•	Daily routine
Seminarians have a daily schedule of study, work, and prayer, as well as daily Mass, meetings, and workshops. 
Seminarians are encouraged to share their unique perspectives and experiences, and to cultivate their personal interests, talents, and hobbies. 
The four stages of seminary formation are: Propaedeutic, Discipleship, Configuration, and Vocational Synthesis.",JOBR04,"•	Deep commitment to the Catholic faith and adherence to its teachings
•	Capability to live a celibate lifestyle in accordance with church doctrine
•	Willingness to be relocated if needed by the diocese
•	Strong interpersonal skills and compassion
•	Physical and emotional stamina to meet the demands of pastoral care",2025-01-09 23:54:30+00:00,2026-03-12 22:51:42+00:00,rokcatholic,SYD
98,Sam the Paving Man - Leading Hand,"Leading Hand objective and primary duties for ElmoObjective of the RoleThe Leading Hand is responsible for the effective planning, coordination, supervision and delivery of landscape construction projects. This role ensures all works are completed safely, on time, within specification and budget, while maintaining the highest standards of quality, environmental compliance and team performance across hard and soft landscaping and associated minor civil works.Primary Duties & Responsibilities of the RoleOperational ManagementInterpret landscape construction drawings, specifications and programsPlan and sequence daily and weekly works to achieve project milestonesCoordinate hard and soft landscaping activities, including preparation, installation and finishing worksLiaise with Project Managers, landscape architects, engineers, consultants and subcontractors to ensure seamless project deliveryMonitor productivity and proactively address delays, resourcing issues or site constraintsPlant & Equipment OversightCoordinate the use, availability and maintenance of plant, tools and equipmentEnsure all plant and equipment is operated safely and in accordance with company procedures and WHS requirementsIdentify plant and equipment needs in advance and communicate requirements to managementBudget & ReportingAssist in monitoring labour, plant and material usage against budgetsReport variations, delays, risks and potential cost impacts to the Project ManagerMaintain accurate site diaries, time sheets, delivery dockets and photographic recordsSafety, Health and the EnvironmentImplement and enforce Site Safety Management Plans and project-specific SWMSConduct toolbox talks, site inductions and ongoing safety briefingsIdentify hazards and implement control measures to minimise riskEnsure compliance with WHS legislation, company policies and client requirementsEnvironmental ManagementEnsure environmental controls are implemented and maintained (erosion, sediment control, waste management)Promote sustainable landscaping practices where applicableEnsure compliance with environmental approvals and specificationsPeople ManagementSupervise, mentor and support site-based team membersCoordinate subcontractors and suppliers to achieve safe and efficient outcomesFoster a positive, productive and respectful site cultureQualityEnsure all works comply with approved drawings, specifications and quality standardsConduct inspections and oversee completion of ITPs, QA checklists and defect rectificationCoordinate inspections with consultants and clients and manage approvalsHuman Resources ManagementAssist with onboarding, induction and training of site personnelProvide feedback on performance and support continuous improvement within the teamAdditional DutiesOther ad hoc duties as required",Sam the Paving Man - Leading Hand,"Leading Hand key capabilities for ElmoKey CapabilitiesExperienceMinimum 5 years' experience in landscape construction, including site supervisionDemonstrated experience delivering hard and soft landscaping and minor civil worksCompetenciesStrong leadership and supervisory capabilityHigh attention to detail and commitment to qualityAbility to plan, organise and prioritise works effectivelyStrong problem-solving and decision-making skillsEducation & QualificationsTrade qualification or Certificate III/IV in Landscaping (or equivalent)WHS White Card (mandatory)First Aid and relevant plant tickets (desirable)Essential SkillsAbility to read and interpret landscape drawings and specificationsStrong communication and interpersonal skillsSound understanding of WHS and environmental requirementsCompetency in site documentation and basic reportingDesirable SkillsExperience with irrigation systems, planting works and landscape finishesExperience working on Tier 1 / Tier 2 projectsComputer literacy (email, basic project systems)",2026-05-13 14:03:21+00:00,2026-05-21 17:49:19+00:00,harbgroup,SYD
38,Executive Assistant and Communications Officer,"Executive AdministrationCEO Calendar and schedule management???Be the central contact point for the CEO, and Board, screening all telephone calls, e-mails, enquiries and requests???Undertake administrative activities to support the CEO???Collate presentations, reports, meeting agendas, and minutes, maintaining filing systems and handle sensitive and confidential information???Maintain and manage board documentation, assisting with corporate governance tasks, taking accurate minutes and ensuring timely preparation and lodgement of information???Support and coordination of projects that are aligned with LDS organisational goals including coordination of contributors???Oversee and coordinate general office management and duties and help maintain a professional work environment???Comply with disability services frameworks such as NDIS and relevant quality and safeguarding policies and legislation???Attend staff meetings, staff training and other meetings as requested by the CEO. Compile agendas and meeting packs and take accurate minutes as required.???Follows up on action items from meetings and ensures commitments are delivered upon???Event management, including prioritising and rescheduling internal and external eventsCommunications Contribute to communication campaigns across various platforms including digital, social media, email and print.???Coordinate production of design materials including but not limited to merchandise, marketing collateral, digital designs, website content and social media???Liaise with graphic designers, printers and distributors as required???Collate the Lutheran Disability Services (LDS) e-news email???Maintain and update social media posts, website content, develop and publish content and monitor messages that are in line with the LDS brand???Review, and update the organisations website, ensuring content reflective of LDS strategic direction.???Assist with photography, video content and videography production logistics, media monitoring, social media, internal communications, and training materials???Review all communications and content provided to stakeholders prior to CEO approval???Coordinate Communications Projects, including timelines, budgets, merchandise productions, advertising initiatives and logistics???Provide administration support for fundraising campaigns and initiatives.???Assist in preparation of the Annual report and other statutory documentsCommunication, Teamwork and initiativePrioritise tasks and maintain strong attention to detail in a fast-paced environment???Provide quality customer service to all internal and external stakeholders???Communicate concisely and professionally with internal and external stakeholders???Maintain smooth workflows and coordination between the different business units???Build connections and work in conjunction with the wider Lutheran community, external vendors, media contacts and community partnersTraining and Compliance Undertake all training as directed by LDS within the specified time frames (where practicable) and in accordance with LDS policy and procedures (as amended)???Participate in staff conferences, meeting and LDS functions as requiredQuality and Safeguarding Follows LDS code of conduct, policies and procedures at all times???Support change and continuous improvement initiatives???Staff reflective of own performance and calling out poor practice and behaviours???Recognises and takes responsibility for preventing abuse and neglect and are aware of when abuse is happening or has taken place???Administrative duties through effective use of LDS reporting and accurate documenting systems and processes.WHS Responsible for protecting your own Health and Safety in the workplace, and minimise the risk to your own health and safety in the workplace???Report all hazards or incidents via the Visual Care App and to your supervisor as soon as practicable???Familiarise yourself with and observe the requirements of LDS policies and procedures (as amended); and any WHS policies that may apply at worksites that you are required to work at from time to time???Treat others in the workplace with respect and to not place others at risk in the workplace???Do not take drugs or consume alcohol before or during work???Wear all required PPE as directed by LDS",Executive Assistant and Communications Officer,"Capabilities and Behaviours Excellent time management, problem solving and organisational skills???  High level of attention to detail???  Demonstrated experience in clear, concise and creative communication???  Strong writing, editing, and verbal communication skills, including an eye for detail and proof-reading expertise???  Familiarity with digital marketing and social media platforms.???  Ability to manage multiple projects and work under tight deadlines???  Ability to contribute to photo and video content for website and social media platforms???  Ability to work as a team contributor but also be able to work independently with good time-management skills, initiative and innovation???  Experience in or a willingness to work in the-not for-profit sector???  Ensures organisation???s image and reputation is maintained and that the vision, mission and values of LDS are always demonstrated.???  Conduct self in a professional manner???  Act in accordance to LDS mission, vision and values; and to do all possible in assisting LDS achieve business objectives???  Follow all LDS policies, procedures and code of conduct???  Follow/participate in Work Health, safety and Wellbeing measures and initiatives???  Act considerately around the workplace and have regard for wellbeing of client???s fellow staff, students and volunteers???  Be physically and mentally capable and present themselves in a fit state to always conduct their duties.???  Commitment to ongoing skills development.Professional Experience, Skills and Attributes:???Demonstrated high level abilities of using MS office, systems and databases and able to train other staff to use systems and databases as required???Advanced computer literacy across a range of applications including Microsoft Office, Outlook, Adobe, WordPress and other applications???At least 2-4 years??? experience in an Executive Assistant or Senior Administration or Communications role or related field???Experience with graphic design tools such as Canva, Adobe Creative Sute, or InDesign highly advantageous???Understanding of the principles of the Equal Opportunity Act and Disability Discrimination Act.???Understanding of the NDIS Code of Conduct.Qualifications:???Qualifications in Business Administration or Marketing/Communications or equivalent experience???Current NDIS worker screening clearance???Satisfies all visa requirements for working in Australia",2026-05-25 03:34:59+00:00,2026-05-25 03:34:59+00:00,ldssa,SYD
54,Corporate Affairs & Communications Manager,"The Corporate Affairs  Communications Manager at Great Ocean Road Authority is a pivotal role, responsible for overseeing and enhancing the organisation’s public image and communication strategies. This position requires a strategic thinker with exceptional communication skills, capable of fostering relationships with various stakeholders.Key responsibilities include:Developing and implementing comprehensive communication plans that align with the organisation's objectives.Managing internal and external communications to ensure consistent messaging across all platforms.Overseeing media relations, including drafting press releases, coordinating media events, and responding to media inquiries.Building and maintaining relationships with key stakeholders, including government bodies, community organisations, and industry partners.Leading crisis communication efforts to protect the organisation’s reputation during challenging situations.Creating content for various channels such as newsletters, social media, and the company website to engage audiences effectively.Monitoring public opinion and analysing feedback to inform communication strategies.Collaborating with other departments to promote organisational initiatives and projects through effective communication channels.This role also entails staying updated on industry trends and best practices in corporate communications, ensuring that Great Ocean Road Authority remains a leader in its field. The Corporate Affairs  Communications Manager will play a crucial role in shaping the narrative around the organisation's mission while driving engagement with both internal teams and external partners.",Corporate Affairs & Communications Manager,Required skillsExceptional written and verbal communication skillsStrong organisational and project management abilitiesProficiency in public relations and media engagement strategiesAbility to develop and implement strategic communication plansExcellent interpersonal skills for stakeholder engagementStrong analytical and problem-solving capabilitiesProficient in digital communications platforms and social media managementRequired experiencesA minimum of 5 years’ experience in corporate affairs or communications rolesDemonstrated experience in managing public relations campaigns and media outreachExperience working with government or regulatory bodies is preferredProven track record of developing effective communication strategies for diverse audiencesExperience in crisis communication management is an advantageA background in stakeholder engagement within the community or tourism sector is highly desirable,2025-10-10 06:49:43+00:00,2026-03-04 22:09:02+00:00,gora,SYD
106,Cleaner,"As a Cleaner, your role will involve maintaining a clean and hygienic environment in a variety of settings, such as offices, schools, or hospitals. This will involve cleaning and disinfecting surfaces, restocking supplies, and following safety protocols to prevent accidents or injuries. Additionally, you may be responsible for using specialized cleaning equipment and chemicals, and adhering to relevant health and safety regulations.",CLNR,"Knowledge of cleaning techniques and products
	Attention to detail
	Time management skills
	Physical stamina and ability to perform repetitive tasks
	Good communication skills
	Ability to follow instructions and work independently
	Problem-solving skills
	Professionalism and reliability
	Customer service skills",2025-01-21 04:35:47+00:00,2025-01-21 04:35:47+00:00,csmgold1,SYD
74,Administrative Officer (Training Team),"The position will primarily be responsible for the administrative and logistical tasks associated with STARTTS’ Training Program; responding in a professional and timely manner to enquiries; managing registrations and payments; booking staff induction appointments; and managing STARTTS’ promotional material stock and resources for sale. The position will also be required to relieve administration staff on reception, maintain and stock the staff and group kitchens, pack and unpack the dishwasher after events, and other duties when required",1128,"ESSENTIAL REQUIREMENTS:
1.	Demonstrated experience in providing administrative assistance for training events, reception and office supplies.
2.	Demonstrated excellent administrative skills ensuring accuracy and high levels of attention to detail. 
3.	Well-developed organisational and time management skills, and ability to meet deadlines and manage competing priorities using initiative when required. 
4.	Excellent computer skills with experience in Microsoft Office particularly Outlook, Word and Excel.
5.	Excellent communication skills (written and verbal) and interpersonal skills and ability to work in a multicultural environment.
6.	Proven strong customer service approach when dealing with internal and external individuals and organisations.
7.	Demonstrated ability to work independently and as a part of a multicultural team and ability to be flexible and adapt work practices to suit circumstances.

Desirable Requirements:
1.	Demonstrated interest in human rights and social justice issues.
2.	Experience working in the Not-For-Profit sector.",2025-10-01 00:43:09+00:00,2025-10-01 00:43:09+00:00,startts,SYD
119,Program Support Officer - Whyalla,"The Program Support Officer is responsible for supporting the  development, implementation and delivery of the CDC Support Services Program.",PSO-W,"Qualification in Human Services (desirable) 
 Experience in delivering or coordination of programs
 Experience in working with people from Culturally and Linguistically Diverse (CALD) and Indigenous backgrounds
 Experience in working with services within a community
 Experience leading a team
 Experience in presenting workshops
 Knowledge of the Cashless Debit Card system
 Demonstrated ability in file management including collating, maintaining, and reporting on accurate data and information
 High-level communication and written skills
 Demonstrated ability to work in a highly confidential manner
 Ability to work independently and demonstrate initiative
 High level of ability in using Information Technology and Microsoft Office",2026-05-25 01:00:53+00:00,2026-06-15 07:38:11+00:00,cccsa,SYD
36,Sales Representative - Developing,"Position PurposeThe Sales Representative is responsible for driving profitable revenue growth through the sale of new and used agricultural machinery, attachments, finance products and precision agriculture solutions.This role builds long term customer relationships, actively manages a defined sales territory and positions integrated machinery and technology solutions that improve customer productivity and profitability.Success requires disciplined territory management, strong commercial acumen and consistent execution.Key Responsibilities1. Sales & Revenue GrowthAchieve or exceed annual whole goods sales targets.Maintain structured pipeline management and accurate forecasting.Identify and convert new business opportunities.Promote bundled solutions including machinery, attachments, finance, service agreements and technology.Responsible for presentation of all Saleable New and Used Machinery within the Branch, in conjunction with your team, to ensure machines are always displayed appropriately and ready for sale and display 2. Customer Relationship ManagementConduct regular on farm visits within allocated territory.Plan and prospect your allocated territory including cold calling and introduction of new opportunities Develop structured call plans and customer contact schedules.Deliver professional demonstrations and presentations.Ensure post sale follow up and high levels of customer satisfaction.3. Precision Agriculture & Technology IntegrationPromote John Deere Precision Ag solutions and digital platforms.Demonstrate agronomic and economic value through data driven insights.Support customers with Operations Centre adoption.Collaborate with Precision Ag specialists where required.4. Product & Market ExpertiseMaintain up to date knowledge of all saleable equipment.Monitor competitor activity and market trends.Provide regular market intelligence to leadership.5. Internal CollaborationWork closely with Service, Parts and Administration teams.Ensure compliance with Emmetts quoting CRM and finance processes.Participate in sales meetings and training programs.Key Performance Indicators (KPIs)KPIs will be reviewed annually and monitored monthly/quarterly.Financial PerformanceAchievement of annual whole goods allocated revenue target Gross margin achievement in line with Group and individual budgetUsed equipment inventory turnoverAttachment and technology attachment rate per machine soldSales Activity & PipelineMinimum structured customer visits per month (e.g. 20–25) Based on sales level.CRM compliance (100% opportunity entry and updates)Achieve pipeline coverage and forward sold ordersQuote-to-close conversion rate (>60%)Market Share (MS)Market share growth within allocated territoryNew customer acquisition (number per quarter)Customer Experience (CE)Ensure you are meeting customer satisfaction results as outlined in your KPI’sPost-delivery follow-up within 7 days (100% compliance)Technology Adoption / Integrated SolutionsOperations Centre activation rate for eligible customersPrecision Ag solution attachment rateParticipation in customer demos and field daysBehaviour & ContributionActive participation in team meetings and trainingPositive cross-department collaboration feedbackAdherence to Emmetts values and professional standardsPerformance ExpectationsA successful Sales Representative will:Consistently meet or exceed revenue and margin targets.Maintain a strong forward pipeline.Demonstrate high territory visibility and customer engagement.Drive market share growth.Complete all required JD University Training and other training as directedContribute positively to team culture and Emmetts reputation.Underperformance against KPIs will be addressed through structured performance review and development planning.",Sales Representative - Developing,"Skills and Experience

Essential
 Excellent communication and relationship building skills
 Possess strong organisation skills and the ability to follow processes
 A proven ability to achieve and exceed set targets
 Ability to solve problems and develop innovative solutions
 Current Australian drivers licence
 Unrestricted rights to work in Australia

Desired
 Previous experience as a Sales Professional (3+ years preferred)
 Previous experience in selling agricultural equipment
 Broad understanding of farm production methods
 Experience in EQUIP and strong computer skills, including Microsoft office",2025-09-03 00:41:05+00:00,2026-05-26 05:22:22+00:00,emmetts,SYD
71,Architecture Cadet,LDS cadet ,CADARC,,2025-10-25 03:13:38+00:00,2025-10-25 03:13:38+00:00,paynterdixon,SYD
6,Sales Manager - BM,"Manages the Sales Team, sets and tracks KPIs, carries out performance reviews, provides reports and metrics to the General Manager.",Sales Manager - BM,10 years + sales experiencePrevious management/leadership experienceExcellent communication skills.,2025-12-03 00:15:34+00:00,2025-12-10 02:56:07+00:00,elmoassessment,SYD
51,Ministries Administation Officer,"Provides administrative,  and communication support to the Ministry team, coordinating office operations,  communications, records management and activities.",DIOMIN05,• Strong administrative and organisational skills• Experience in office administration and basic bookkeeping processes• Excellent written and verbal communication skills• Ability to manage multiple tasks and maintain confidentiality• Understanding of the Catholic Church and parish community operations,2026-02-12 04:30:15+00:00,2026-04-28 00:27:41+00:00,centacarecwo,SYD
9,Artwork Team Leader,"Job SummaryThe Artwork Team Leader is responsible for managing and guiding the artwork team’s workflow, ensuring that all orders are being checked and completed within the deadline. They will liaise with the external artwork organisation ensuring that all work is check and designs meet the company standards. The Artwork Team Leader will be responsible for mentoring and training the artwork team ensuring that all Struddys policies and procedures are being followed (such as the style guide).Responsibilities and Duties Manage the day-to-day operations of the artwork team, including scheduling, managing the tracker, and ensuring deadlines are being metLiaise with the overseas artwork suppliers. Work with the Operations Manager to ensure the Artwork team’s work meets company requirements such as deadlines and policies and procedures.Continue to develop and maintain relationships with the overseas Artwork organisation, Marketing, Sales, and Local Production.Train and mentor team members assisting them in improving their skills and developing their careers. Stay up-to-date with the latest design trends, software, hardware, and equipment.Ensure that all artwork produced by the team meets company and industry standards for quality and consistency.Continuously evaluating improving the artwork team’s performance and processes, including completing 6-monthly performance appraisals with direct reports. Establishing and implementing artwork production processes and procedures.Creating and managing a centralized database for all artwork assets.",Artwork Team Leader,"Skills in Adobe or Corel DrawCreative thinkingTime managementCommunication Skills Working in a team environmentStaying up to date with design trendsStrong attention to detail and the ability to maintain high standards for qualityAbility to work independently and as part of a team in a fast-paced, deadline driven environment Excellent leadership & project management skills ",2025-08-05 06:46:46+00:00,2025-11-19 00:57:35+00:00,struddys,SYD
9,Senior Disability Support Worker,"The Senior Disability Support Worker provides direct support to participants, similar to a Disability Support Worker, but with additional leadership and mentoring responsibilities. In this role, you will ensure that care standards are upheld across shifts, lead by example, and offer guidance to less experienced staff. Your position involves greater decision-making, problem-solving, and oversight to ensure both high-quality care for participants and an efficient, supportive environment for staff.",SDSW - 001- Senior Disability Support Worker,"Qualifications & Experience:Essential: A qualification in Disability Services minimum Cert IV or higher.Essential: Extensive experience in a direct care role, with demonstrated leadership and mentoring abilities.Essential: Strong understanding of person-centered care practices and compliance with NDIS standards.Skills & Competencies:Leadership & Communication: Strong leadership skills, with the ability to motivate and guide staff to meet and exceed care standards.Problem-Solving: Excellent problem-solving skills, with the ability to remain calm and focused under pressure.Time Management: Strong organizational skills to manage competing priorities effectively.Teamwork & Collaboration: Ability to work cohesively with other team members to create a positive and productive environment.Documentation & Reporting: High attention to detail in record-keeping and following reporting procedures.",2025-08-23 07:53:52+00:00,2025-08-23 07:57:05+00:00,abilitydn,SYD
44,Coordinator Parks and Facility Maintenance,"Position objectivesThis position is responsible for developing, guiding, motivating and supporting parks and facility maintenance services, ensuring statutory obligations are met and effective and efficient services are delivered to the community.Key responsibility areas Service Delivery and PlanningEnsure the delivery of parks and facility maintenance services and projects within the Northern Grampians Shire Council are carried out to specified standards as determined organisationally and with a proactive management approach addressing all relevant Occupational Health and Safety, environmental and related risk management issuesEnsure Council’s Service Standards are met, customer requests are handled efficiently in a knowledgeable, confidential and timely manner ensuring delivery is responsive, first point issue resolution and customer centricEnsure all facets of the parks and facility maintenance service plan and all aspects of Occupational Health and Safety and Environmental Protection plans are maintained and work towards continuous improvementCoordinate and deliver services on a proactive programmed basis for the performance of routine maintenance in compliance with organisational guidelinesLiaise with the Manager Operations and Team Leaders regarding planning and coordination of program delivery within Northern Grampians Shire and the allocation of resources to achieve optimum productivityAssist the Manager Operations in the preparation of annual work schedules detailing routine maintenance and project works across the shireUndertake project management and facilitation of resources to undertake specific projects as identified.Assist with Emergency Management and Fire Prevention, as necessaryBudgetMonitor, in conjunction with the Manager Operations, overall costs of programs assigned to parks and facility maintenance, ensuring projects run to budget.Assist with the preparation of annual budgets reflecting current Council policies for projects and activities appropriate to the team.SupervisionSupervision and administration of minor contract works, as required.Foster and support a harmonious working environment, ensuring that the teams operate with clarity of direction, appropriate information, a high level of participation, effective supervision and appropriate delegation to achieve the accurate and timely delivery of the Department’s services and set targetsReact immediately to overcome communication problems and workflow problems observed and immediately report to the Manager Operations.Monitor and control the teams’ performance against operating plans, financial budgets, identify variances and remedy or advise the Manager Operations of appropriate action taken.Perform, as directed, other duties that are within the limits of the incumbents’ skill, competence and training.",Coordinator Parks and Facility Maintenance,"Qualifications and experience Relevant trade or tertiary qualification, with extensive experience in asset and operational managementCapacity to deal with the day-to-day operation of this service, working with community and professional industry. Experience in program development, planning and policy formulation. Experience in the preparation and implementation of business plans and budgets and generating innovative approaches to more effectively deploy resourcesPrevious local government experience, desirable.Selection criteriaQualifications and experience as listed above.Demonstrated ability to develop, guide and motivate a team and deliver a service program on time and within budgetKnowledge and understanding of parks and facility maintenance servicesHighly developed interpersonal skills evidenced by the ability to maintain effective relationships with Council, management, employees and the community.Demonstrated knowledge of parks and facility maintenance services and the effective and efficient delivery of these services.",2026-03-23 23:20:56+00:00,2026-05-08 07:01:09+00:00,ngshire,SYD
