Assignment Rule ID,COURSE_ID,Assignment Rule Name,Assignment Rule Description,Assignment Rule Created Date,Assignment Rule Modified Date,Assignment Rule Is Active,Assignment Rule Is Confirmed,Assignment Rule Is Required Course,Assignment Rule Is Recommended Course,CLIENT_NAME,CLIENT_REGION
278,659,Head of Corporate Affairs (TNA) 2025,Head of Corporate Affairs (TNA) 2025 Previous - Director Corporate Relations & Communications (TNA) 2025,2025-03-20 23:47:11+00:00,2025-12-10 02:54:15+00:00,True,True,True,False,sydneymetro,SYD
731,10,D&W - Supported Community Living (SCL) - MAN310,Operations Manager (Supported Community Living). Updated February 2026.,2025-07-28 06:58:30+00:00,2026-02-24 05:26:34+00:00,True,True,True,False,anglicaresa,SYD
54,357,Clinical Certification Program HCA (Annual),Courses required by HCA on starting in Mercy then on annual basis Same rule as for all other clinical staff and could be merged,2024-06-05 02:25:55+00:00,2024-12-02 22:54:23+00:00,True,True,True,False,mercyhospital,SYD
76,86,Senior Technical Officer Mandatory Training,This training needs assessment was completed in in 2020 and reviewed in 2021.,2021-03-18 07:44:42+00:00,2022-02-03 06:35:18+00:00,True,True,True,False,subiaco,SYD
31,25,New Team Member induction - JINDALEE (V3),Updated COC image and core values for Jindalee. Previously was the UW core values.,2020-03-02 03:06:26+00:00,2023-09-14 02:50:08+00:00,False,True,True,False,aea,SYD
28,865,Welcome to the NDIA Induction training,Auto enrol for new users into the Welcome to the NDIA induction training. Excludes PitC,2020-10-26 21:16:12+00:00,2023-04-27 01:25:20+00:00,False,True,True,False,ndia,GOV
219,542,2025 Travel Guard - APAC,Start date: 01/01/90 - 30/06/2025 Department: Travel Guard Locations: TG APAC,2025-04-01 05:28:33+00:00,2026-06-19 05:31:13+00:00,False,True,True,False,covermore,SYD
77,514,BAS Operations - Land Management Officer,This is a BAS Operations role specific rule for required and recommended HSW Courses as documented in the Training Matrix for users in the Land Management Officer Position. This rule is owned by the HSW Team.,2026-01-27 03:56:16+00:00,2026-06-17 23:53:57+00:00,True,True,True,False,barwonwater,SYD
10,7,FOR INDUCTION: Mandatory Course Assignment for WEIIN Pillar,This rule ensures that new starters in the WEIIN pillar are assigned the following mandatory courses: 1. FSU 2. Do the Right Thing 3. Modern Slavery Awareness 4. Global Anti-bribery and Corruption,2024-11-01 01:29:55+00:00,2025-04-14 01:09:38+00:00,False,True,True,False,unitigrouplimited,SYD
1704,14248,Melbourne Private Hospital COVID Cathlab Techs,This allocates to Cath Lab techs: Clinical deterioration and response Perioperative and procedure room Last days of life care,2020-04-20 05:02:09+00:00,2020-04-20 05:02:12+00:00,True,True,True,False,healthscope,SYD
16,136,Corporate Induction Training Modules,OHS and Manual Tasks,2019-10-07 04:44:28+00:00,2020-10-08 01:20:37+00:00,False,True,True,False,vtmb,SYD
414,1562,AU SEC - Corp Staff - OVA & Disrupting Hostile Reconnaissance,BHP - Northern Operations (3006591) Corporate Risk (3001996) Department of Defence - VIC RSM's (3003115) Department of Defence - Regional Security Manager (3015121) Department of Defence - Security Manager (3006123) Department of Defence (3005115) Department of Defence (3012115) Department of Education (3006475) Dept of Defence – AWMA/KMA/Wagga (3012150) Dept of Defence-Canberra Training Bases (3012153) Dept of Defence-Russell (3012155) DPTI-PTS (3005205) Forensicare – Thomas Embling Hospital (3003298) Key Account Management (3001931) Mobile Patrols - QLD (3004810) Mobile Patrols - Sargent Security (3012806) Mobile Patrols (3013801) Mobile Patrols and Alarm Responses (3002801) Patrols / Alarm responses (3006802) Patrols Ops Support (3005890) Patrols Ops Support (3006890) Patrols Overhead (3003890) Public Transit Authority (3006223) QLD Overheads (3044610) Guards Ops Support (3004490) VIC Commercial Ops Support (3003490),2021-06-07 04:33:19+00:00,2025-10-28 02:53:38+00:00,False,True,True,False,wilson,SYD
1,98,[TEST GROUP 1] Induction Package,Nicholas Bamford Lynette Armstrong Ellen hutchinson Natalie squires Nerida Boyd,2025-01-08 07:01:07+00:00,2025-12-02 03:41:07+00:00,False,True,True,False,controlsystems,SYD
