Job Role ID,Job Role Title,Job Role Description,Job Role Identifier,Job Role Skills and Experience,Job Role Created Date,Job Role Modified Date,CLIENT_NAME,CLIENT_REGION
32,First Nations Policy Officer,Reports to DPC,First Nations Policy Officer,"The First Nations  Policy Officer supports the successful delivery of First Nations projects by coordinating timelines, managing project administration, preparing documentation, and assisting with stakeholder engagement across ACCOs, regulators, and community organisations. They contribute to culturally informed policy work through research, drafting briefs and submissions, and collaborating closely with the First Nations Projects & Policy Lead to advance social justice outcomes. The role requires relevant tertiary qualifications or equivalent experience in policy or project work, along with a strong commitment to supporting First Nations communities and effective partnership building.",2026-03-06 00:06:00+00:00,2026-03-06 00:06:00+00:00,consumeraction,SYD
4,Finance Officer,"The Finance Officer at Leo Cussen Centre for Law plays a critical role in managing the financial operations of the organization. The position requires strong attention to detail, financial acumen, and the ability to work collaboratively with various stakeholders. Responsibilities include:Managing day-to-day financial transactions and accounting activitiesPreparing and analyzing financial reports, including budget variance analysisAssisting in the development of annual budgets and forecastsMonitoring cash flow and ensuring proper liquidity managementOverseeing accounts payable and receivable processesConducting regular financial audits to ensure compliance with regulatory requirementsCollaborating with internal teams to provide financial insights and support decision-makingAssisting in grant reporting and compliance as requiredMaintaining accurate financial records and documentation for audit purposesContributing to the continuous improvement of financial processes and systemsThe ideal candidate will possess strong analytical skills, attention to detail, and the ability to communicate effectively with internal and external stakeholders. This role requires a proactive approach to problem-solving, adaptability to changing priorities, and a commitment to upholding ethical standards in financial management.",JR-CS-FINOFF,"Required skillsStrong knowledge of financial principles and practicesExcellent analytical and problem-solving skillsProficiency in financial software and MS ExcelAttention to detail and accuracyAbility to work independently and as part of a teamGood communication and interpersonal skillsRequired experiencesBachelor's degree in finance, accounting or related fieldProven experience in financial management or accounting role (e.g., budgeting, forecasting, financial analysis)Familiarity with legal industry financial processes would be an advantageExperience working with auditors and managing external reporting requirementsKnowledge of regulatory requirements for financial reporting and compliance",2026-04-21 12:40:03+00:00,2026-05-18 02:57:38+00:00,leocussen,SYD
74,Human Resources Administrator (TN),"The Human Resources Administrator (TN) at ELMO Assessment Sandpit plays a pivotal role in supporting the HR department and ensuring smooth HR operations. This position involves various administrative tasks and responsibilities that are essential for maintaining a productive work environment.Key responsibilities include:Assisting in the recruitment process, including posting job vacancies, screening applications, and coordinating interviews.Maintaining employee records and updating HR databases with personal, employment, and training information.Supporting onboarding processes for new hires, ensuring they have the necessary resources and introductions to integrate smoothly into the company culture.Administering payroll processing in collaboration with finance departments to ensure timely salary payments.Coordinating employee performance appraisal processes and maintaining documentation related to performance reviews.Managing employee benefits programmes, including health insurance enrolment and leave management.Facilitating communication between employees and management regarding HR policies, procedures, and issues.Assisting in the development and implementation of HR policies and best practices to enhance workplace efficiency.This role requires a proactive approach to problem-solving, excellent organisational skills, and strong attention to detail. The Human Resources Administrator will contribute significantly to creating a positive employee experience while supporting the overall strategic goals of ELMO Assessment Sandpit.",HRA (TN),"Required skillsStrong understanding of HR principles and practicesExcellent communication and interpersonal skillsProficient in HRIS and Microsoft Office SuiteAbility to maintain confidentiality and handle sensitive informationStrong organisational and time management skillsRequired experiencesA minimum of 2 years’ experience in a human resources roleExperience in recruitment, onboarding, and employee engagement initiativesFamiliarity with employment law and compliance issuesPrevious experience in managing employee records and documentationExperience in supporting performance management processes",2026-05-11 23:10:32+00:00,2026-05-12 00:17:03+00:00,elmopractical1,SYD
188,Graphics and Media Design Executive,"The Graphics and Media Design Executive supports the development and execution of creative design solutions that elevate ELMO’s profile and reinforce our brand across a wide range of print and digital marketing channels. 
Working closely with the Marketing team, this role designs and redesigns computer graphics, web and landing page assets, logos, illustrations, advertisements, brochures and other visual communications; analyses and plans design frameworks based on project concepts and specifications; and ensures all outputs meet ELMO’s brand, quality, information security and deadline requirements. 
The position also manages multiple design workflows, stays across the latest design techniques and best practices in interactive and user experience design, proposes improvements to enhance project quality, and helps select the right styles, graphics, images and visual elements to achieve campaign and business objectives.",Graphics and Media Design Executive,"More than 2 years of experience in graphic design
Excellent creative and innovative skills
Creative flair and attention to detail
Strong project management and organisational skills
Knowledge of interactive design including best practices in technology, usability and user experience
Must be detail oriented and well organised
Ability to use strong analytical and artistic approach to solve complex issues
Ability to handle multiple projects and prioritise different tasks",2026-03-26 05:47:31+00:00,2026-03-27 06:05:50+00:00,elmohr,SYD
182,Territory Manager,"Purpose As a key member of the Senior Leadership team (SLT) the Territory Operations Manager will be responsible for executing the strategic plan across your regional branch network. You will be responsible for driving sustainable financial performance across the branches, improved customer satisfaction and employee engagement.  Responsibilities  As a member of SLT team will offer leadership into the design, delivery, and activation of requirements to support the execution of the Group’s strategy across your dedicated branches. Reporting to the Head of Operations you are responsible for overseeing your regional branches and to provide leadership and direction to enable managers to maintain motivated and engaged teams focused on achieving individual and team performance goals.   As an experienced leader, you’ll be responsible for working at an enterprise level and translating and clarifying strategic vision to your teams.    Lead a team of Branch Managers (direct reports) and the broader team, responsible for the day-to-day operations of our branches.  Be an inspirational leader, who challenges status quo in a constructive manner and supports our employees in being the best versions of themselves.  Driving a customer focused culture where we aim to ensure our customers are ‘wowed’ each and every time they engage with us.  Develop and maintain constructive and collaborative business relationships with key internal and external stakeholders, including customers, suppliers, and community leaders.  Driving strong financial performance across the consolidated group, ensuring financial accountability at the branch level, through the close monitoring and achievement of specific KPIs, mainly: Market Share, Customer Experience, and Profitability.  Responsible for driving the company to achieve and surpass efficiency, sales, profitability, cash flow, business goals and objectives. Driving a safety-first culture where employees feel empowered to ensure that their safety is paramount.  In collaboration with the Head of Operations, develop the annual budget across your areas of responsibility and regularly review performance to budget. ",Territory Manager,"Qualifications & Experience Experience in the oversight and strategic direction of an innovative, customer focused, commercial and/or research and development focused business or business unit. Proven track record of strong leadership, developing high performing teams and creating a positive culture where people genuinely feel valued and are encouraged to contribute. Well-developed analytical, strategic thinking and problem-solving ability Ability to develop and grow high level relationships with both internal and external stakeholders. Ability to relate at all levels from technicians to farmers, suppliers, industry bodies, and key community leaders.  Strong business acumen with sound financial and reporting skills combined with a commitment to risk management, ensuring all governance parameters are met. Proven background in creating a culture of a strong personal commitment to Safety, Quality, Health & Environment Possess an easy going and inspiring style but with high levels of drive, energy, enthusiasm, and commitment.  5+ years’ experience managing a retail location or in a corporate management role. Familiar with the Ag equipment industry, John Deere, and competitive products Proven managerial ability in the areas of financial management, marketing experience and a solid understanding of sales, parts, and service operations. Bachelor’s degree in Agriculture, Business or equivalent experience required. ",2025-09-03 00:41:11+00:00,2026-06-11 21:31:21+00:00,emmetts,SYD
77,Quality Assurance & Compliance Specialist,"To develop, implement and drive Quality Assurance, Procore and Compliance Systems and Processes within the business and provide feedback to 
management.",Quality Assurance & Compliance Specialist,"Full NZ Drivers Licence , Quality Assurance qualification (desirable) , LBP (desirable), 3 Years in building industry, Extensive knowledge of Quality 
Assurance processes, procedures and legal requirements, Extensive computer skills",2025-10-28 05:36:02+00:00,2025-10-28 05:36:02+00:00,livingstone,SYD
105,Member,"As a Member, your role will involve being part of a team or organization, such as a professional association, club, or gym. This will involve participating in group activities, attending meetings or events, and contributing to the overall goals and objectives of the group. Additionally, you may be responsible for paying membership fees, following rules and regulations, and adhering to the groups code of conduct.",MBR,"Follow gym rules and regulations
	Be respectful to other members
	Keep the gym clean and organized
	Take care of your own health and safety
	Pay membership fees on time
	Help and motivate others.",2025-01-21 04:35:47+00:00,2025-01-21 04:35:47+00:00,csmgold1,SYD
236,Data and Quality Coordinator,"Role purpose Maintain accuracy, consistency, reliability and business relevance of Australian Institute of Company Directors (AICD) data through monitoring of AICD data, and coordination of preventive and corrective strategies. Drive efficiency through promoting data standards and strategies which preference automation and technological solutions over manual data interventions. Ensure professionalism in delivery of information support to AICD staff by contributing to the services delivered by the Data, Analytics & AI team. Key responsibilities Data CoordinationMaintain and update data in AICD systems to ensure information contained in allocated domains is accurate Ensure the production of relevant reporting, which meets stakeholder needs in allocated domainsPlan and coordinate the automation of data maintenance in allocated domains  Manage the continuous improvement of reporting and analytics in allocated domainsProvide support and respond to enquiries from staff and management about data management, data quality, and the content of AICD information in allocated domains Investigate data issues in allocated domains and coordinate resolution and prevention Liaise with key business stakeholders for allocated domains and support their data needsCoordination of activity with Technology teams and Squads to implement preventive and corrective measures as well as appropriate automationsData QualityCoordinate the implementation of data standards relevant to AICDSupport data owners in monitoring key data and managing data qualitySupport data owners, data stewards and stakeholders in developing and implementing preventive and corrective measures for data qualitySupport data minimisation and reduction in the amount of data collected and storedIdentify opportunities for automation in data collection, management, improvement or monitoring AICD ContributionContribute to the development of the department operation plan, suggesting ideas that create solutions for the team, and in turn the organisation. Undertake or contribute to specific National and State projects or initiatives that support AICD’s strategic plan as required. Proactively contribute feedback and ideas to AICD for continuous improvement and to achieve OKRs, budgets and strategic goals. Other duties in line with competencies and skills may be required on an ad hoc or permanent basis",Data and Quality Coordinator,"Essential knowledge, skills and experienceExtensive experience in data management and reconciliationFamiliarity with AICD processes and practicesExperience in a customer service environment to be able to fulfill customers (internal and external) needs efficiently and effectivelyAbility to work as part of a team and unsupervised to deal with most problems arising from data in allocated domainsStrong organizational skills and ability to prioritise to be able to meet deadlines Computing skills especially Customer Relationship Management (CRM) and related systems, to perform data management, with a good level of data entry skillsDemonstrated experience collaborating with stakeholders to understand their data needs and prioritiesCompetencies                                                     Working with PeopleDelivering Results and Meeting Customers’ ExpectationsPlanning and organisingAnalysingWriting and Reporting",2025-08-29 07:33:29+00:00,2025-08-29 07:33:29+00:00,aicd,SYD
3,Accounts Team Leader,"PurposeAs an Accounts Team Leader at Green Leaf Solutions, your primary purpose is to lead and oversee the accounts team, ensuring the efficient and accurate management of all financial transactions and reporting. You will be responsible for supervising the accounts receivable and accounts payable functions, and maintaining accurate financial records to support the company’s mission of revolutionising healthcare. Your leadership will be crucial in fostering a collaborative and high-performing team environment, ensuring compliance with financial regulations, and contributing to the financial stability and growth of Green Leaf Solutions and its subsidiaries.Our Purpose, Vision and Core ValuesGreen Leaf Solutions is embarking on a groundbreaking mission to revolutionise healthcare. From redefining the essence of health to reimagining the significance of care in healthcare, we're committed to reshaping the experience of both our clients and our team members.We achieve this by upholding our values of:Genuine Commitment to CareAudacious attitudeNurture ownershipJump at opportunities for growthAltruistic CollaborationSpecific Duties and ResponsibilitiesTeam Leadership and Management:Lead, manage, and coach a growing accounts team.Conduct regular performance evaluations and provide training and development opportunities for team members.Conduct monthly accounts team meetings to communicate goals, track progress, and provide guidance.Foster a culture of continuous improvement, focusing on accuracy, simplification, control, automation, efficiency, and collaboration.Financial Coordination and Compliance:Liaise with accountants to gather relevant financial information and ensure compliance.Coordinate company insurance and property leases.Ensure compliance with company policies, accounting standards, and accounting regulatory requirements.Support and contribute to business decisions, by providing appropriate data, performance analysis, and assessing related financial impacts.Accounts Receivable:Oversee the AR process, including invoicing, payment collections, and reconciliations across the group’s subsidiaries.Monitor and manage outstanding receivables, ensuring timely collections and resolving disputes.Implement strategies to reduce DSO (Days Sales Outstanding) and improve cash flow.Accounts Payable:Supervise the AP process, including invoice processing, payment approvals, and vendor reconciliations across the group’s subsidiaries.Ensure timely and accurate payment of invoices, compliance with payment terms, and management of early payment discounts.Manage vendor relationships and negotiate payment terms to optimise cash flow.Financial Reporting and Analysis:Prepare regular financial reports, including aging reports and KPI analysis.Assist in month-end and year-end closing processes, ensuring accuracy and completeness of financial records.Collaborate with the finance team to support audits and provide necessary documentation.Process Improvement:Identify and implement process improvements to enhance efficiency, accuracy, and internal controls within AR and AP functions.Leverage technology and automation to streamline workflows and reduce manual tasks.Communication and Collaboration:Facilitate effective communication within and between departments to enhance service delivery and client care.Participate in team meetings, providing updates and feedback from client interactions.Work collaboratively with team members to achieve business goals and improve client service strategies.Health, Safety and Wellbeing:Comply with all the group’s policies, standards and procedures.Demonstrates employee health, safety and wellbeing is a high priority by incorporating health, safety and wellbeing into regular formal and informal group and individual meetings.Be familiar with emergency and evacuation procedures.Report all incidents, near misses and injuries immediately.Actively cooperate with any rehabilitation programme that is arranged to assist recovery from injury for yourself or for fellow employees.Shared Services:Operate your role and duties across multiple entities as part of a shared services unit which provides support to a range of stakeholders.Maintain a working knowledge of the different entities and their core business to ensure your service level is appropriate to their needs.Maintain positive working relationships with stakeholders across the different entities, ensuring that you understand their working style.Operate as a service delivery superstar, acting as an SME (subject matter expert) for your stakeholders and ensuring high trust relationships.Vision, Values, and Organisational Culture:Uphold the Green Leaf Group values and demonstrate these within your work.Participate as an active citizen within Green Leaf Group by playing an active role in culture, team events, and daily organisational life.General Duties:Be punctual and work the hours and times specified.Prioritise workload to ensure work of the greatest importance to the business is undertaken with urgency and to a high standard.Support and help develop a positive workplace culture.Demonstrate excellent interpersonal communication skills.Responsibly manage all business resources within accountability levels.Undertake all duties and responsibilities outlined in this job description and all other duties as required by the business.Comply with all employment obligations.Promptly undertake to complete all reasonable and lawful instructions and directions given.Serve the business in good faith, promoting and protecting the business's best interests.During work time, and such other times as may be reasonably required, dedicate all effort to the execution and fulfillment of the duties, responsibilities, obligations, and instructions related to employment.Demonstrate through own actions a commitment to Health and Safety at work when undertaking work or observing others in the workplace.",GLS-ACCT/LEAD,"Bachelor's degree in Finance, Accounting, Business Administration, or related field (Master's degree preferred), or equivalent.Proven experience in leading and managing a team, preferably in the finance or accounting sector.Previous experience in improving accounting processes & systems.Strong understanding of financial processes, systems, and best practices.Excellent communication skills, both written and verbal.Ability to handle conflict resolution and motivate team members towards achieving goals.Demonstrated ability to identify and implement process improvements.Proficient in using accounting software and relevant software tools.Detail-oriented with exceptional organisational skills.Strong analytical and problem-solving abilities.Ability to work collaboratively with cross-functional teams.Effective delegation skills while maintaining focus on business objectives.Proactive, adaptable, and able to thrive in a fast-paced environment.",2025-11-08 07:32:33+00:00,2026-03-25 22:57:52+00:00,greenleafgroup,SYD
58,"Officer, Senior People and Culture Officer - People and Culture Team","About the PositionThe Senior People and Culture Officer is the organisations generalist HR and Payroll subject matter expert. This position, supported by the HR & Governance team enables managers and employees to understand relevant HR and Payroll processes and responsibilities, fostering a culture of ‘HR/Payroll self-sufficiency’ and best practice. This position also responsible for overseeing end to end payroll, recruitment, and providing HR support and training to managers on HR best practice.Key Responsibilities IncludeProvide effective and timely expert advice to employees and managers regarding the Social, Community, Home Care and Disability Services Industry Award (SCHADS Award), FairWork legislation, HR and Payroll policies/procedures/guidelines. Under the direction of the HR and Governance Manager, support managers with addressing performance management, complaints, and industrial relations matters.Provide oversight to the payroll officer in delivering end to end processing of the fortnightly payroll ensuring preparation, processing necessary deduction and payments, and producing associated reports are accurate for processing.Ensure compliance with financial accounting requirements, Centacare NQ policies, industrial awards and employment contracts. Coordinate the development, deployment, review and support of team initiatives.Act as the organisations key point of contact to, and maintain excellent working relationship with, the organisations providers for Portable Long Service Leave, Salary Sacrifice, and Superannuation.Under the direction of the HR and Governance Manager provide the organisations end to end recruitment including external stakeholder engagements and leading and implementing strategic recruitment initiatives, approaches, and practices. Under the direction of the HR and Governance Manager provide end to end process in delivering inductions, onboarding and offboarding.Provide high level ongoing support to employees in the use of all aspects of the HR, Learning, and Payroll systems.Lead all onboarding processes for new employeesSupport and under the direction of the Manager lead performance management and disciplinary processesUnder the direction of the HR & Governance Manager provide case management support to the Rehabilitation and Return to Work (RRTW) service to the organisation for both work and non-work-related matters, by:Assisting with WorkCover claims and facilitating development of RRTW and suitable duties plans.Liaising with health practitioners, rehabilitation providers, claimants, Workcover, insurers and relevant departments and line managers.Supporting and educating Line Managers to take proactive and responsive implementation and oversight of plans.Proactively engage with the team to gain and share skills and knowledge, and to enhance the delivery of a collaborative, streamlined and engaging service to the organisation.Occasional travel to rural and remote offices to provide ‘face to face’ HR support and presence. Commitment to the mission, values, organisational goals, policy and procedures of Centacare NQ. Ensure all duties and functions of the role are carried out within a continuous improvement framework.Participate and contribute to line management meetings, supervision, team meetings and staff days as required. To ensure job flexibility the role may be required to perform any other duties as nominated by Centacare NQ consistent with the classification descriptors detailed in the Social, Community, Home Care and Disability Services Industry Award 2010.","O, Snr P&C - P&C","Qualifications & ExperienceThe Position RequiresEducation, training and/or relevant experience equivalent to the completion of a degree with at least two year’s subsequent experience.Experience in the interpretation and application of HR and Payroll legislation and frameworks, such as industrial awards and Fair Work legislation.A minimum of two years’ payroll experience in either a standalone end to end payroll position and/or contributing to payroll processing.Demonstrated experience as a human resources officer supporting quality work across the employee lifecycle, including recruitment, onboarding, cultural and engagements activities, legal compliance and beyond.Exceptional interpersonal and communication skills to enable engagement with a geographically and culturally diverse workforce and stakeholders.Demonstrated digital literacy with proven experience working with HR/Payroll systems, reporting systems / report designing, and expertise in the Microsoft Office suite of applications. Ability to operate methodically with a high attention to detail in the completion of tasks with competing deadlines.Ensure compliance with financial accounting requirements, Centacare NQ policies, industrial awards and employment contracts. Maintain the organisation’s probity checks (Working with Children Blue Card, NDIS Worker etc.), pre-employment screenings and safeguarding databases, and support employees with applications and renewals.  Current, and ability to retain, both a Working with Children Blue Card check and Disability Worker Screening/Clearance/Card.Active participation in committees/groups such as RAP & Wellbeing. DesirableQualification and or experience as a Rehabilitation and Return to Work CoordinatorExperience in a similar position or environment requiring understanding or application of the SCHADS Award.HR or Payroll Professional Membership.Experience in EMLO or similar HRIS system. Current open driver licence.",2024-08-19 03:41:50+00:00,2024-10-14 23:50:43+00:00,centacarenq,SYD
9,Coordinator,"Responsibility for coordinating day-to-day operations and, in consultation with Supervisors, contribute to strategic discussions relevant to their business area.  Coordinators typically report to Departmental Managers, Managers or Supervisors and are responsible for supporting business leaders in the implementation of strategic and business decisions.",C,"Knowledge: Daily operations, safety, and compliance standards. Skills: Task allocation, coaching, problem-solving. Experience: 2–4 years’ leadership or team lead experience",2025-10-22 00:50:13+00:00,2025-10-22 00:50:13+00:00,mortco,SYD
7,Chief Operating Officer,"Reporting to the CEO, the Chief Operating Officer (COO) is responsible for exceptional strategic leadership and efficient management of all activities in processing, procuring raw materials (with the exception of milk) and supplying product to our global customers. With full cost and performance responsibility for those areas which make up the daily site functions of Manufacturing, Operational Planning, Freight and Logistics, Production, Quality, Engineering, Capital Projects, Supply Chain, Distribution and Site Administration. From time to time they will also be involved with hosting customers, suppliers, and stakeholders.The COO will work with the CEO and other members of the Executive team to provide leadership, strategic oversight, direction, and co-ordination of all activities of the company in accordance with the goals and objectives of Miraka. The COO’s leadership style will live and breathe the values of Miraka and, together with the Health and Safety Manager, ensure all Miraka whānau get home safely every day. The role is first and foremost about strategically leading the operational team (including manufacturing and supply chain) to ensure they are aligned and working together to make world class product the first time, every time and delivering supply chain to a world class standard. Strategy: Ensure that the Miraka manufacturing footprint, processing and supply chain capability is enduring, world leading and fit for purpose.Freight and Logistics: Delivery, In Full, In Time, In Specification to meet customer commitments, and working with key partners.Operational: Plan, source, and ensure costs, yields, and grades are on or under target.Leadership: Health and Safety, culture, leading, and communication through the Miraka Values.  This is a significant leadership role, requiring genuine, bold, and engaging leadership with all members of the Miraka whānau, Board and Leadership Team. Projects: Capital and Continuous Improvement projects.Risk: Manage and mitigate risk to the plant, environment and human safety.Regulations: Stay ahead of all regulatory requirements in NZ and destination markets.Integrated Business Planning: Lead and be accountable for all IBP related production commitments.  Key Result Area Duties and Responsibilities Strategic LevelIn line with the overarching Miraka strategy, create an operational and manufacturing strategic framework that puts Miraka in the best position to deliver on its vision to Nurture the World with powders, long life milks, and frozen milks and cream – and other novel products to meet the future demand needs of our customers.Put in place business plans and operational excellence culture to track progress against the strategy to ensure delivery in a timely and cost-effective manner.Ensure (with the support of the CFO), that Miraka delivers on the strategic financial outcomes and expectations that are committed to the Board.Own the delivery of the Kaitiakitanga strategy within the Operations team to reduce our carbon footprint, water usage and environmental impact. Working alongside the Kaitiaki, map the full lifecycle assessment of the Miraka products to reduce their impact, without compromising the financial outcomes.Using the Integrated Business Planning methodology, lead the development of long and short term strategic outcomes through improved footprints, new products and operational efficiency.Operational Level                          Creating an environment which promotes a culture of excellence, safety, trust, and confidence. The teams are best in class and are high performing.Ensuring that day-to-day activities of the Operations and Supply Chain function are in accordance with the agreed practices and procedures in the areas of Manufacturing, Planning, Procurement, Production, Technical, Quality, Compliance, Environmental, Engineering, Warehousing, Forklift Operation and Logistics.Set KPIs for the entire team, with a key performance focus on yields, grades, costs and DIFOTISMonitor/Report accurately on packaging stocks, yields, bag ratios, DIFOT, and other key indicators such as proteins, moistures, power rates utilities, logistics, Health and Safety, etc.Ensure that all plant and equipment under the area of control is maintained in fully operational and safe condition.Ensuring that the plant and team are capable of optimising the value of milk solids processed. Lead the Integrated Business Planning process for OperationsAnalyse and propose processes to meet resource consent requirements.Ensure effective production planning in line with the milk curve and sales orders to achieve optimum plant efficiency and utilisation.Ensure an effective RMP and OMAR compliance is in place at all times to meet the operational plan.Ensure HS&E standards are met, and robust QA/QC processes ensure HACCP / MPI standards are met.Asset management to maintain assets to an ‘as new’ standard.Capex business case ownership as required, in line with customer demand and compliance.Ensure stock control for those reporting functions, including all raw materials and finished goods.Supply ChainEffectively plan and co-ordinate all activities to meet the sales forecast requirements of the company to achieve least cost production and DIFOT that meets customer expectations.Formulate and execute the Operations and Logistics business plan annually in line with business targets/objectives and in consultation and implementation through the management team.Ensure that all stocks, warehousing, plant, and equipment is maintained in full operating condition.Facilitate raw material supplier selection and contract negotiation and subsequent effective raw material forecasting, timely ordering, and flow.Ensure effective management of all transport operations including road and ocean freight.Ensure communication with sales group and customers from order receipt through to delivery.Environmental Management & Technical / Quality levelEnsure that Miraka’s Quality Assurance, Environmental and Product Integrity standards are achieved. Guarantee all regulatory standards are met through-out the operational area of the business and comply with target market requirements.Demonstrate world class technical knowledge and leadership to ensure our staff and customers understand and leverage our expertise.Develop an Operational strategy in conjunction with CEO on an ongoing basis, to achieve cost effective procurement of raw materials, minimum wastage targets, quality failure rates, warehousing and logistics targets, DIFOT targets, and ongoing development and up-skilling of staff.Products are produced and stored on time to agreed quality parameters, cost effectively. Ensure RMPs are followed and maintained.Develop and implement appropriate risk management strategies and plans to minimize the Company’s exposure in all ways.Educate and enforce the requirements of the “red line” and build this into the company’s culture together with the principals of HACCP, QA, good manufacturing practices, sanitation standard operating procedures, and personal hygiene programs.Ensure the company’s resource consents are administered and the activities of the company comply to the requirements under the resource consents.Health & SafetyEnsure all company health and safety obligations are met through effective implementation and practice of required and established processes and procedures.Lead safety activities and ensure that health and safety guidelines are followed at all times and corrective actions are undertaken as appropriate.To ensure all accidents and near misses are reported.To ensure safe working conditions, develop safe working practices and wear protective clothing and equipment where necessary.To implement the removal of hazards where practicable and provide training in this area.To ensure staff are trained and kept up to date with any new work safe policy changes.To ensure visitors and contractors operate under the company health and safety policy and procedures.People Management levelLeads and Manages Operations, Production, Maintenance, Environmental, Technical and Supply Chain personnel by recruiting, selecting, orientating, and providing training for employees to carry out tasks effectively. Te Ao Māori practices and protocols are the operational norm of the Company. Champion a business culture that is inclusive of Māori protocols and practices. Supervises and motivates site teams and identify ongoing training and engagement needs.Sets targets, guidelines, processes, and procedures, for site staff to operate under. Sets and reviews the performance of staff as per the Key Performance Indicators (KPI’s).Works collaboratively with others to implement the Company's policies and procedures.Ensure the Company is well led and represented appropriately both internally and externally in dealing with customers, supplier’s, professional advisors, industry groups and other agencies as necessary.Ensure that all employees and other staff are recruited, inducted, managed, and exited in accordance with best practice and under approved terms and conditions of employment.Ensure that all Company employees are operating in accordance with clearly defined performance objectives and are subject to annual performance review in association with their annual remuneration review.Lead the Continuous Improvement program and embed into all areas of Operations and Supply Chain.Arrange training and development programs for staff as necessary.Ensure the development and maintenance of equitable personnel policies which are consistent with corporate policies and industry and markets in which the Company operates.Protect the interest and welfare of employees and establish suitable communication lines with them or their representatives.Control the use of consultants and services provided by others, and at the same time develop these skills in employees where possible.Ensure the Company is known as a good place to be employed by developing staff knowledge and skills to meet the Company’s statutory and business requirements.Monitor staff retention and ensuring strategies are in place to retain key skills. Ensure change is led and embedded with a focus on people engagement, education and buy in across all areas of Operations and Supply Chain.Financial & Asset management levelEnsure timely development and annual collection of accurate strategy, budget and business plan information for input into the company planning process.Sets and participates in drafting operating budget of site and recommends capital expenditure in line with Miraka’ strategy.Monitors all weekly/monthly/annual expenditure from financial reports and makes adjustments to be within the agreed budget.Contribute on operational data /outcomes for Board report, attend board meetings as required.Manage and protect the value of the Company’s assets.Develop, for Board approval, suitable asset maintenance and replacement programs and implement the approved programs.Control overheads to ensure they are within approved budget constraints and referenced to best practise targets.Ensure that business development objectives are achieved through the effective management of resources.Lead the onsite capital and warehouse planning requirements of the company. Managerial LevelConfers and collaborates with other members of management representing the position and concerns of manufacturing and production, supply chain, maintaining an effective working relationship with the Board, CEO, CFO, Executive team, direct reports, and all Miraka staff. Being responsible for the periodical/operational maintenance of equipment and buildings.Liaises with different department managers for proper departmental activity sequencing and execution.Develop industry networks, supplier and contractor, partner and customer relationships, etc.Assists in the scoping of new business opportunities.Achieve excellence in industry regulatory and manufacturing compliance while adhering to the kaitiakitanga values of Miraka.Maintain strong relationships with auditors, suppliers, and operations staff.Ensure financial budgets are set and met on a monthly/annual basis.Ensure ERP accuracy for reporting and stock control.Strong focus on plant maintenance for optimum performance.Foster a culture consistent with values of the Company, general good business sense and discipline.Actively involve manufacturing staff in compliance activities.  Provide an open channel for communication.Develop financial budget initiatives and identify cost saving opportunities.Ensure quality improvement opportunities by implementing waste reduction initiatives.Ensure quality support and maintain value and flexibility in dealing with external contract management.Ensure capital justification for improvements.Relationship ManagementDevelop and maintain effective professional relationships with shareholders and other key stakeholders by leading with the Miraka values. Takes responsibility for developing effective working relationships and liaison with regulatory and compliance agencies.Lead with Te Ao Māori protocols internally and externally to uphold the mana of Miraka.External parties such as contractors and suppliers, 3rd Party Processors and Customers.Company pledge and valuesUnderstand and act in accordance with the company pledge and values.OtherCarry any other responsibilities as may be reasonably required and requested from time to time in the interests of the Company.",Chief Operating Officer,"Qualifications and Technical Skills Tertiary – Bachelor of Engineering or Science degree preferably in dairy technology, and / or Supply Chain /Operations Management, however, food processing or industrial processing is acceptable. Experience in the management of supply chain, logistics/ warehousing, projects, engineering, production.Experience in project management and major negotiations is necessary.Experience and knowledge required for effective performance in the position. Including personal attributes or core competencies Proven experience in General Management including:10 - 15 years of experience in a similar position in a multinational food production and supply chain facility, preferably dairy industry related.Proven track record of leadership performance and continuous improvement on various dairy process plant, powder packaging line, and packaging equipment in a perishable food environment that is best in class. Achieving excellence in industry regulatory and manufacturing compliance.Leading teams in an Integrated Business Planning environment.Maintaining strong relationships with staff and external stakeholders.Proven experience leading large teams through change whilst maintaining company values and people engagement.Experience successfully formulising and executing Procurement, Operations and Logistics business plans.Maintain and review systems, processes, and procedures to improve efficiencies and compliance.Ensuring a culture of high performance and innovation while maintaining customer intimacy.Leading a culture that is consistent with the values of Miraka.Develop a strategic perspective for the operations of the company and clearly deliver operational and strategic results.Manage and appropriately prioritise a large number of competing demands across a range of activities and display the courage to make timely decisions.Have commitment and drive to deliver the results required for the company, and the quality necessary to meet the demands and aspirations of our customers.Be professionally and technically knowledgeable in the motivation and management of an effective team.Be commercially astute, have excellent interpersonal skills and the ability to exhibit a strong customer focus.Proven ability in strategic planning within a commercial environment.Other SkillsPersonal skills will include: Team player with strong leadership/management skills.Must be versatile and able to manage a flexible and changing environment.Customer Focussed.Good communication skills. Able to manage, mentor and coach employees.Able to work in a multi-cultural team environment.Able to work within tight and demanding time schedules.Possess good analytical, logical and systemic thinking.PC literate especially on MS Excel, Power point, Word and Outlook.Hands-on attitude.Experience working with Māori  Trusts, Incorporations and Organisation’sDemonstrated understanding of Te Ao Māori protocols and values.Ability to genuinely connect with shareholders and other key cultural stakeholders.",2025-05-07 02:08:33+00:00,2026-01-16 04:01:47+00:00,miraka,SYD
